# Resultados do Algoritmo Genético
# Sistema: IEEE 123 bus
# Data/Hora: 2025-11-30 06:44:02
# Parâmetros: NG=250, NP=600, NREP=50

cromossomos,fobs
"[243.20356722073635, 2.6634490771791604, 8.570775632527047, 47.72571832476669, 57.020255212499045, 52.86629673240582, -56.12765875533226, -185.34280947622696, -109.84501136619714, -124.96187258440303, -50.13791130188919, -71.75465439859842, -150.4159965677527, -67.89454519602637, -74.91195318833451, -33.27141303783209, -84.81792346448717, -53.879809917209045, -150.9352032036023, -189.6393858661781, -193.55744291290685, -75.51064997585976, -119.41547720753067, -85.28583946066011, 173.52138812609292, 57.40563900010305, 31.805504943346232, -84.07165160613495, 94.49119094389653, -29.553146417397524, 13.658683080871668, 54.25773719303643, 36.16951324047761, -18.78885298063141, 83.95304284028474, 92.68525960237764, 107.97635774332629, 74.74576770122594, 106.7269074476299, 189.03026067234126, 40.17545189348854, 66.18757032210053, 142.56849388128876, 219.43883627326028, 235.2450399734503, 312.1411659183629, 119.97613768914532, -29.86586873295625, 193.4546502906228, 14.037188874195197, -27.54712913642312, 74.57825273414615, -26.009775600366165, 86.98014351131097, -23.012036017285862, 37.402664083360165, 128.2088725184217, 16.271951616531332, 31.230103058056017, 80.19461065194577, 98.0057328712072, 165.28916822195015, 93.62849701031597, 117.01846285852098, 110.2756525921046, 206.97228352009557, 167.66988719194794, 175.8116507760893, 133.30288381142827, 197.79049660508377, 45.90924282918658, -8.317201572158531, 6.0]",1.4835811792777405
"[191.28448065999953, 35.55001335526562, 24.598451206320995, -9.053518147681945, -21.54888871053693, -29.12108539638046, -85.84661777675848, -49.01606842635159, -273.156167806224, -101.14028700307715, -119.16981824897825, -232.43573247860206, -161.98711376833344, -110.76036871265563, -30.95581634596272, -28.7871858095688, -99.12027988881201, -181.83340711077332, -187.36229603198234, -177.69664298156368, -184.50373704010113, -163.4244386368775, -11.731268359522604, -63.48138782948911, 173.82867105034086, 27.80470335799517, -73.07276595985557, -63.32520615733225, -108.10343253430078, -15.568736469826401, 3.443669215231158, -6.56929401227152, 58.33875805848294, 63.21702605706734, 52.86121301257955, 54.57595305042776, 71.72147041404659, 134.99891466845446, 68.57329333379221, 58.50464085691835, 117.10369755877336, 65.91572286816721, 101.66417603707687, 307.24047338080356, 135.91670367016496, 126.17141009789495, 39.643355175673044, -10.066509979302932, 121.48346417067897, 12.886601702589871, -27.97020458075513, 64.0681366291216, -30.39293696829684, -15.146493473073763, 7.075055156526548, 188.24338740138222, 39.96286827798599, 75.30974798379032, 31.07091913677594, 19.464361469448523, 124.9945826400738, 155.47394091687033, 195.02403846627325, 179.65989596534203, 129.55441277977545, 117.07705536958402, 180.47519646884672, 215.6196370002838, 201.20250900739458, 153.5206920318568, 230.00148172102794, 27.540487207971914, 8.0]",1.424318377063975
"[85.03856308493563, -10.264617332643546, -45.872431074328986, -145.34457434080184, -38.927940909677616, 2.1638998776134275, -93.1023984395243, -25.357240978362356, -179.77514995195602, -113.69601814509241, -38.16249884733125, -124.51964254627833, -145.3149282142675, -87.39524315674724, -95.28555257866452, -125.68671789228199, -90.39630511114545, -89.28485276375076, -195.1065534430561, -210.03068302885825, -161.93796327450318, -79.59361915432049, -54.46199967657873, -169.46697675137085, 155.88312842103903, 12.75280742580967, 21.859660912148353, -16.36644433871254, -152.96494376542208, -19.63345544381509, -22.109484146743643, 76.89807653045563, -20.385803970893903, 32.03642331974851, 18.645868747124332, -2.3868217323463305, 44.738210484744876, 41.14539900088083, 100.1512200499582, 56.826800960669246, 11.911084096453523, 58.849330991468115, 84.37486807113433, 122.14925368628631, 132.46447540799852, 141.6331898690489, 57.79202636432344, -3.3643370626642026, 242.65293547604614, 150.34297673742054, 127.0690276822573, 76.24271869583909, 76.94381286414269, 137.75037940740293, 55.57187775720377, 148.25363928903627, 53.962252311028905, 69.09373317626677, 117.79378250243052, 63.47601273989712, 97.52891128035343, 142.32495052148315, 100.68888247656594, 107.88034516736116, 74.08910213023167, 147.00327443034797, 110.81472286615958, 136.4277633804452, 163.84995973667276, 225.66568995985628, 111.38215106590641, -6.169100824570718, 40.0]",1.065116775742323
"[122.96789736611147, -18.05414999660984, 2.742689906144336, -71.13848679136062, -41.51839648377864, -103.48492379432264, -85.56071461804522, -83.72301183377502, -219.72904353727787, -7.199168726275586, -17.01279693424154, -32.187041511742805, -184.6686552326157, -37.016231501723375, -57.39887132578389, -49.897227763153055, -123.24880199982915, -122.63383855596882, -117.60749978421062, -218.7771525685382, -159.06874716213878, -65.06392275635454, -46.41492216481874, -57.77118323671705, 149.4457009498452, -122.35073861833145, -161.37543414747222, -3.8073485873687836, 3.41939929256312, -122.78665292684194, 44.38276199382517, -10.384415783148752, 24.54291230684911, 61.449930897662774, 36.097331813819345, 45.447325486897995, 24.162009872149806, 47.1039720732765, 23.993083745820385, 26.36984358755065, 78.90273345705035, 65.79060340639019, 78.74919631670075, 135.04650695991768, 149.9820495234638, 102.87278629915517, -1.2658857145625, 5.52785949574291, 226.63709086558663, 48.35190287165521, 50.809163078860905, 46.616741267083036, 105.50906873900131, -23.102111769757464, 38.070392201138354, 52.94444705119743, 45.197512774289265, 128.47929170033336, 108.20584159255725, 105.41492689263043, 18.098168086057306, 136.9555188827611, 80.46567311476244, 85.55596939493414, 73.04954019250663, 42.424099079955724, 160.06114741764048, 94.03215661390196, 117.1810542397857, 160.9754470722196, 100.26538541353266, 100.40701611594429, 40.0]",1.172362205969441
"[186.28455426864565, -60.545548470307395, 3.358775321299582, -39.84651765108408, -12.631142524558369, 8.794232636394103, -53.770151162924456, -182.28737756714273, -94.6641781396788, -74.26370751249912, -38.10856741340641, 1.3697786392989244, -162.60284912502908, -95.70201617330808, -124.94469640217967, -25.941335291516243, -163.49838660964298, -145.56299437903238, -183.24486367664568, -191.9810366310727, -171.0348039247199, -157.41170437370386, -91.99446114070818, -81.2198810641148, 98.71541066830632, 5.245108753705753, 13.926229295252833, 42.365598684493435, 38.021111334265065, 4.070192694194938, 135.90357920724293, 54.80880961568457, 96.55314790991879, 122.37498170987327, 55.056162732902834, 42.00554212782166, 81.90853418106217, 59.94620591300068, 141.50850587161187, 44.046946520450845, 27.958977726374105, 125.75043784893401, 57.87248553763646, 143.62611890839722, 194.06411034664762, 178.86007956284772, 97.98928950167404, 14.303412607932128, 190.11092885888718, -15.421109462304765, 41.31596528169666, 117.88548430971244, 29.996902172851488, 82.14908606283846, 58.71834311409902, 72.0975123238873, 129.88302389464806, 99.60570957919117, 60.74757988369923, 183.6352485415259, 95.17482750316401, 133.562464868665, 57.86292321668338, 176.238014795477, 38.40212717346956, 95.27063076869611, 156.94234213489463, 203.22705700821564, 180.98699493064368, 129.35139188214433, 99.7875961787104, 109.72826821846584, 9.0]",1.4651673822119082
"[197.6771948682033, 4.957964915736143, 86.78380919545225, -73.49289740103593, 1.5619829850234759, 55.38417700371428, 8.245562332799505, -129.61405840002485, -123.72412756187876, -70.01246512167003, 21.189688208445055, -77.62462035771298, -109.53289486322075, -124.80796953873292, -198.05064150676557, -84.83359049811756, -162.1156379292886, -89.57378945248776, -199.21267019415646, -224.48616614590807, -203.97871292894595, -141.9815131796957, -109.27052289621534, 47.21718121127404, 222.30666544620746, -49.78050069362771, 75.85512629566244, -37.20760805927231, -9.476040933340771, 38.25495126544356, 37.390605917853165, 44.183961785905595, 138.344450618738, 77.32795325465193, 36.261176667017196, -15.136057133917507, 129.94356524362883, 23.672284242623164, 79.67276661249453, 60.11829423926584, 44.14123518106887, 139.16540924106903, 98.09963119438558, 127.80457951226279, 150.09520163397428, 96.9365867716049, 23.47758781922502, 79.57737943244078, 211.63928115555248, -80.88464102280871, 138.9742102869796, -11.130985585275742, -71.8108678676753, -29.83031771509708, 50.104315921690734, 68.672318506886, 89.21242610385266, 66.49929354973962, 119.3016956686604, 97.0000740917388, 146.6894857799567, 119.15299055669848, 54.469756641851916, 78.47160127440233, 28.999940522977244, 186.81126626360063, 121.09089674394859, 159.94713546609603, 141.72052705432023, 160.31713813605575, 86.79119485419169, 101.50025611484136, 6.0]",1.4713690486872744
"[123.14465251850993, -10.92142398578109, 27.133992111900294, 27.3879843230428, -68.13080977764456, 34.827065061536175, 27.51980659565015, -129.83856048559886, -115.5381340972299, -45.80151438817206, -49.341522905141865, -108.4495237666828, -193.5971317460001, -299.656383824548, -90.87250682311424, -100.10491362245516, -209.19406177501614, -214.83949110562264, -253.16517949621013, -222.15931272059558, -210.5574233179156, -165.12005787356708, -211.70558380018556, -64.71660833850196, 197.55287141488634, -35.07835432825328, -76.81501981587736, -42.97846445546874, -145.6137398073125, 153.12565704556476, 2.4163869759681385, 91.49975525211009, 12.748213056282419, 111.96685973379785, -25.606916528120077, 0.10995850285125727, 59.6962620846941, -14.85358761217211, 124.35502758380787, 142.9252276837041, 49.44873609503053, 115.57979350997054, 38.166227933287765, 238.27507411973102, 121.53777719098493, 3.3000542078635586, 97.80381265934072, -3.402984622064849, 207.2836546905466, -62.156242924967934, -14.64486270431803, -6.609615290274267, 149.78673428980602, 61.60290184260258, 118.67729828187879, 81.58956211265323, 154.82434771076782, 130.03509721546283, 92.22629622746284, 98.19834416571652, 88.99452967033542, 74.93959848347292, 121.56747918768563, 96.0424184388081, 14.827462399212685, 47.196773468093156, 98.36384929895141, 163.11120489727085, 171.21720008373643, 189.30964017997672, 79.14841133558024, 88.87972704248612, 6.0]",1.4242183740010537
"[84.76595476588794, -62.10830236020658, -83.83953937390663, -153.86654403541277, -23.72895001419744, -113.64392056171107, -83.66742714336823, -61.74116444210666, -79.5806202225554, -113.53128045814368, -76.31063552325989, -58.8531020199986, -120.74689818937024, -35.755175020667764, -114.15090898822443, -76.41507051963401, -103.60106065110715, -106.64456317636103, -140.96733220902746, -172.19426359520435, -147.0134509746817, -123.88643943002705, -123.39427967263892, -57.81612290137381, 172.61722955313272, -118.49219628724144, -21.757689740764263, -78.51428742357773, -52.546031846652426, -35.91248949395118, 19.45442968407554, 65.70195705705295, 46.89659756742672, 34.21328316986406, 11.959940591815457, 9.116167016505235, 9.024636720021132, 87.81766173225778, -25.436298014702796, 25.39769314042689, 38.251976274685546, 99.79870170451842, 41.44302096407836, 124.08070856835496, 79.49492544192773, 45.61622634131502, 69.6593624097078, 1.8514734555883472, 230.21465375184007, 44.310237507777984, 63.62563926417404, 11.524241008060006, 90.89012824386144, 19.925268657808747, 95.08121831483264, 99.09320163016449, 81.64297520170653, 36.265723798982464, 109.46594718599104, 98.66282088382323, 60.954792750602444, 127.75500758344283, 80.6694562332574, 73.63898789947324, 67.01426684395382, 66.19281154818223, 119.81863464873068, 139.63540047386212, 146.46904091246483, 135.3288557121866, 40.99423674197562, 75.9027163708987, 40.0]",1.1058252950774048
"[48.793822357115964, -38.549772404251925, -73.06947944124295, -138.35747484261438, -83.96932714779521, -104.93192736122042, -83.58158765741656, -48.70053601153852, -87.74540015103724, -106.80799972430485, -88.75119881464305, -132.66240783861073, -99.43034089730381, -111.82910663026598, -33.60378610018822, -76.6977923821394, -37.07045118371561, -99.56515676810312, -184.80184334085806, -187.69216747798757, -203.2810118895261, -146.31481371028104, -81.63947948948626, -191.35238621907666, 110.81173715490903, -66.94438402131348, 68.51255243304226, -87.21012646840607, -11.825876999793767, -82.19344636881655, 82.40960420761398, 72.32197175501483, 16.039237740270718, -12.955045043124494, 71.17327679189012, -4.987235654415917, 140.35400246766076, 64.24746981961556, 47.701744795720565, 32.11563499795655, 81.51070138060427, 36.596168941991294, 55.573540541465775, 144.0041641302871, 74.51560146190133, 31.051211435737017, 39.51492370332903, -22.80434340240396, 198.36893405264283, 81.95011496072719, 187.41097670762795, 26.004545924832783, 79.91737476911858, 21.37837413699477, 82.11677994415247, 112.7796668394762, 85.99147391802356, 41.23849067568998, 126.38634361124973, 22.394540035674325, 101.71630498299288, 69.82268296759669, 134.81891953580373, 78.94496288377975, 127.73368405048977, 127.44212800921217, 127.4573276436616, 131.00759934974448, 104.54237096017826, 70.14718696107971, 85.6010872038813, -15.176665499598569, 40.0]",1.0857748767856368
"[128.72083654782088, -21.850416481577156, 70.17781691547461, -36.78375719791128, -49.95563381964665, 11.907683028038777, 26.22197284026883, -84.20037906605812, -118.8501956830994, -106.5259636590493, -41.65101622051477, -46.88968552263331, -180.0724308928221, -126.593423994106, -97.81591091217805, -156.14237403914248, -139.7964757309322, -85.93209525146911, -155.24615305654515, -242.49169016327153, -220.7778700562633, -92.16099589273864, -114.22130293065797, 2.075661462395436, 153.56356575265815, 0.10993299013292035, 31.180526787390114, -37.399257885479905, 57.86166872019404, 132.46802084920768, 24.165950551741098, 4.231139535133907, 40.28290314527589, 34.033202328122755, 36.452425334855, -10.22027479643676, 69.90604265481313, 67.4217402710018, 14.816756647282558, 26.928318949877653, 49.62687742648555, 79.55986939120545, 118.6619433962411, 232.3193395276466, 71.26570747769327, 190.92351074904377, 31.30845538346025, -21.147776174712032, 164.71314041445285, -30.67164280533667, 100.3192286294657, -54.19099481007217, -68.27859446932057, -13.875201497240052, 82.16770846542508, 117.07358858087917, 143.76279045285744, 44.18097586933386, 65.4782410021342, 143.31470668760244, 85.24799480964201, 103.41815769551012, 106.23860929237999, 17.52839307770789, 65.52280642947214, 175.6877805862964, 185.82086946872062, 129.67531406065686, 150.28767262588738, 219.54204783449006, 78.5786231203063, 60.14153615312535, 9.0]",1.4564827628556438
"[166.50031929596386, 72.93804402627974, 59.47027475644986, -44.552808318026266, 38.75621961718506, 42.4933082937421, 25.782024026973904, -84.82870447801022, -104.17202184015731, -87.14993509176702, -14.858093520067637, -177.18412460856797, -140.2131047048428, -96.49265655568298, -304.14344737576334, -131.59212987422273, -87.29899005192034, -132.01241080870085, -205.2719831475936, -160.25677316995925, -192.6401974378881, -160.84841476146204, -138.97452070406288, 18.582166204487773, 236.45718545646906, 57.80410209726629, -20.999999840208776, 4.165927096787879, -11.408933785671113, 105.39578776862822, 4.849684730831521, 71.40425405592029, 16.239801873394097, 4.394851899115463, 56.97520777552121, 87.67281169459385, 83.05541754462428, 220.27912004409575, -50.84457164623663, 97.38568289418023, 120.10892885409037, 72.38184520574323, 81.37363531838334, 284.5200524368067, 140.88250892956233, 107.93637444987525, 56.68477252077665, 64.01757192343942, 226.8932527942144, 175.0799847612236, 24.6793473011542, 57.042974755386226, -3.9430790324255987, 38.50657705522655, 108.70591951853623, 107.19574246302749, 140.8375375469694, 79.3217950656887, 115.28883290418322, 16.150533684062918, 127.27319275105152, 125.7905790271048, 87.73548415904727, 38.87471844297121, 116.89581726574619, 121.52761120617022, 126.26221903875681, 216.7571837311107, 170.4989992821733, 139.49891891357547, 48.30395530414079, 74.35353459445116, 6.0]",1.4568704292294963
"[140.449189779027, -96.99594350119152, -51.391218726925686, -12.93886898663928, -109.20747291364832, -95.77754610445318, -78.69053079811059, -157.92331061376365, -127.96038727276103, -87.70722428047954, -29.18987936912858, -91.30991847775755, -32.120639657545574, -81.99205865827504, -47.75868881532623, -18.363551561409043, -114.44151502597614, -50.278641925190875, -216.28866862741145, -155.36199408391897, -209.16290425752226, -105.41131549934167, -96.61794639784698, -158.430268050379, 135.17189598346064, 4.070420685314494, -11.41698920084841, 35.603964083650084, -65.95081353839774, -74.37694767192433, 60.43710325894132, 10.435455488589033, 8.034645501067246, -9.948849566334504, 53.02616843607679, -11.933946725143224, 106.428181643005, 21.008349211235092, 50.850978683263136, 72.10970865998739, 8.560386577327051, 76.16266597713077, 42.86313115520895, 127.14411293683162, 37.10206672086146, 86.86557974336894, -22.872575713638906, -53.658018790954046, 288.8820636061401, 110.43272180701591, 136.36283422968896, 189.97586173470103, 80.96590096468314, 69.18343483798807, 174.05755113468857, 11.234568948649693, 41.88886111276808, 69.40701451433326, 123.08240178045864, 85.94216435895855, 137.57589524728326, 72.08522027433324, 111.48987895798693, 135.31250224492612, 108.54952686071624, 116.93268232746493, 108.58014816488557, 166.16969118187018, 80.86932871420743, 94.09230613292667, 46.80295938193741, 16.69001669002555, 63.0]",1.0167126767886265
"[281.0064279814262, -23.9769645908562, 31.132395347677292, 105.47547338440609, 36.42668823110171, 99.66741063978603, 18.84843589969308, -101.60023285754141, -152.25886707953444, -50.24684613828327, -97.0654624264968, -71.6663338181474, -93.38610201712304, -114.78344187948481, -74.82808039353431, -26.830361334696917, -65.17425197770842, -95.59760671805475, -155.0347927607846, -238.75387803557516, -143.9094629042442, -132.80224896733492, -63.13250210206342, -55.30495484071114, 190.15720253544487, 30.144999008641186, -74.94122395767815, 83.52546809911385, 24.328952117374847, -38.59360206851146, -12.174137643129145, -12.494627242708948, 137.54283449823913, 14.564850372736823, -37.72058750166848, 96.22275654012729, 111.77009497572263, 87.91437054093704, 66.27503394367226, -0.27375600966965224, 83.8719575799023, 174.63004713606833, 210.04062994574, 132.27250344652475, 151.2503056598593, 49.37181877914876, 8.222945252044905, 0.7286642594318833, 185.4357440101808, 3.2489769788570895, 56.68098707584652, 32.940896559958375, 176.3066529657129, 32.03229309931247, 35.03301321148055, 72.88335519165041, 60.33288227641722, 71.17917499835852, 2.2244261258610054, 69.91199225375286, 149.73196941409313, 84.31201914389007, 86.10148340828017, 129.83668610567202, 128.170234072331, 125.53255769723945, 145.04618211806485, 124.18445692041682, 204.96445331370793, 159.42031413273116, 106.58276733149472, 79.67495114970865, 11.0]",1.4980975120754485
"[166.28164952257666, 124.6723301768034, 1.941455068491618, -37.745483139455345, 149.32247338302784, -135.78903944838967, -42.10334211271326, -81.57521743270371, -107.76038506578759, -173.5215048029458, -43.303744208838935, -141.34996848681564, -217.55072256820145, -163.00360045042848, -124.74276713209821, -152.86388855818342, -76.25666114093288, -100.02169550347077, -220.65607901860903, -253.0352961195221, -184.95328329891404, -197.37266263538677, -83.54742646989064, -102.9466382522093, 158.65562635175814, -18.31970890771257, 57.869070377969614, -16.080611800393722, -62.88269280672355, -70.37040707680347, 13.284381721116835, 130.25383590290735, 186.4769092253905, 56.42271645823589, -21.66881857739134, 43.94001118130007, 98.38720993201017, 43.88173174087208, 50.36684294768992, 41.85538084029224, -5.528675462591039, 21.22529222195544, 87.1739020867883, 117.08227504284993, 245.0526531950084, 132.87344011058119, 156.40097720029797, -57.17188814514914, 132.42767269091667, 35.94179579888093, -7.246458132682581, -11.65771145750215, 68.29925548467428, 165.7491738513148, 56.253012873687645, 138.37116689539693, 147.18499352799031, 23.759551521877764, 119.70950580035995, 82.49556068738424, 66.85335293800026, 94.65233844381524, 97.46806829633665, 51.90783003778013, 187.6653318971499, 210.86005850321752, 131.60510108409085, 155.2406284810359, 185.3033398455545, 161.42305345678622, 137.72609495025415, 39.816945194529204, 6.0]",1.415384446233016
"[125.29122638841281, -44.575762988274604, -132.76942925037247, -54.4787116913457, 6.214508113822087, -52.93680749328344, -85.36075715615111, -68.69458733234354, -95.53862823631626, -178.1710705219311, -47.613683946487335, -61.28116290898119, -143.00739273878276, -118.78361468371236, -106.51772420836892, -142.64730736403362, -66.86366137586137, -46.20983741689426, -168.97660222485433, -218.5161274299367, -198.1304724022744, -190.10022236998952, -49.01338179148935, -66.07027561794018, 176.43912619969467, -96.89374339355255, -5.0487075413769515, -13.24326493752572, -101.98127730899748, -14.066371098761993, 43.27582477379384, 85.48553200764339, 62.94102079407641, -1.5492432769056588, 9.886212904395755, 27.724111155816324, 3.6222626609126682, 85.13298956435024, -34.06133504604812, 75.1096616768537, 0.927471092473932, 79.22815980088758, 130.6976721168973, 77.68262524622048, 108.68494481477842, 15.82005218541391, 45.65544755072272, 2.3230963707153083, 254.29147785381, 50.83978104721934, 40.43572263508623, 77.82090691274902, 90.82246600131091, 63.14173549106799, 76.82604254799726, 91.96792018270268, 177.9981190868127, 38.79144520406748, 103.3570414762765, 85.18555428461329, 103.02630582037537, 88.90716637957993, 54.44165598091587, 151.63410722448884, 91.27553560718539, 158.46221702008475, 84.62005911820256, 108.62510835731405, 135.71424718232555, 80.80392072731499, 101.69983476694533, 60.925312573570494, 40.0]",1.1260312583186822
"[154.97328277025906, -159.3640653412991, -157.50644054083256, -177.54173409062207, 55.867384525794776, -53.32270021554944, -98.75021766662074, -85.35652753103105, -80.36298388860867, -105.13630896114626, -68.2905835115976, -160.0643538197035, -67.72309505993746, -212.41121741975724, -107.4534599885891, -106.75402094906978, -49.4481897648648, -118.66670361843016, -91.38661251588952, -206.94272113370005, -154.14346779276613, -180.51224979299295, -108.08612834602411, -184.97781538234338, 173.40494399425612, -39.47667946261141, -188.42131218799574, -26.620249719289294, -55.639665774109474, -27.88325162862734, -36.95455258437701, -5.883247217628077, 57.01463128765192, 30.518438719859272, 15.329895262308215, 117.11951160974513, 70.60246149191669, 0.7211270440917626, -20.063664738479464, -4.0042471810322935, 52.3595752004086, 27.607220400001243, 165.89478776257852, 103.75556852650993, 127.7367443312901, -27.50611165741189, -35.05715129163333, -72.26340846269582, 314.6031185252628, 30.432340500707763, -17.881584454386303, 69.14850396840353, 187.87270968647024, 97.32163851543463, 60.44799879039242, 83.95684252017833, 98.27356376699483, 57.9880233647419, 89.28957858322603, 63.97357428312887, 110.85997098986974, 68.75504715455605, 56.988034085849186, 54.75043592092986, 130.70360198907466, 64.38892262357602, 164.91843721186234, 94.80161774129107, 118.79446190568656, 12.473527934794252, 58.01663413544344, 54.78299764605902, 40.0]",1.049147095327192
"[-24.532140326734634, -112.95493353458684, 25.5794287219024, -80.07727236458958, -15.32104333384664, -66.71519242281188, -50.48755488298822, -52.88901314639856, -113.36416251677059, -52.03394891550896, -123.54926541521128, -49.49093065279062, -98.54637127752305, -149.7353483628275, -61.771775900111216, -119.66874210974566, -69.93515183064677, -52.32890921085758, -186.87218641790776, -212.67271030604618, -138.3879070193062, -194.02143083474016, -63.9436508952827, 1.090875287043474, 153.9097161783482, 22.244699681161162, 54.34084424787643, -7.5080093489671285, -159.06930694227955, -30.060201183017863, -8.141990151325995, 33.27718908541691, 56.709339810464144, 29.14945582588665, 45.15089069336411, 40.53178005217853, 55.37687972610833, 120.3773596528419, 14.422237136595308, 48.40170098707095, 38.68207697909808, 89.16593226849969, 88.07206286573913, 60.90755722257095, 160.90635633939738, 21.813537055519774, 7.185776903539751, 17.139912363061633, 153.750385428991, 203.26333496107725, 152.2856638294097, 54.151640865094365, 47.43278375208295, 62.286603431787505, 74.04744281099515, 91.2163645597857, 77.50731720572426, 90.33514423705086, 31.153046559554937, 91.69325138771465, 142.84126658485167, 75.01909969580969, 82.20618831905169, 25.390001442674365, 75.26580520632233, 150.6862841610255, 93.13271163112412, 115.45846516797226, 147.39453914997563, 68.9895272888458, 91.78659383160655, 126.51199813327811, 40.0]",1.1503879857122923
"[184.10980568254638, 74.88730769561214, -33.11334113407755, -41.75546624749663, 31.770150399420718, 73.85960332762599, -33.46014049443117, -119.88317462114443, -213.124893852314, -96.49153015885727, 39.9057163615782, -186.76941538396179, -200.09050583367366, -73.17280928517938, -71.80784932227982, -145.44059557188586, -165.74733028941526, -213.77300732242094, -268.97954808054993, -261.6975013358189, -210.70059197417564, -158.59151973740816, -62.56216951750036, -27.95652473777518, 194.24062725673568, -120.95050069557158, 26.60412837832171, 7.044463142124329, 68.54459359388134, -43.70084079952331, 60.71923709710568, 38.51368557978109, -0.37002258682147715, 32.73527500903006, 127.65024485867029, 78.27703563291496, 22.262028811385115, 166.2042245857771, 129.48353699027712, 29.500419471772513, -8.092035528833124, 58.156711167532855, 34.206373551960425, 124.91713087460776, 53.008071196576374, 105.65748226867765, 167.45314964795284, 2.812343444926199, 184.9402389137442, 77.32675898405894, 53.14036298516268, 15.42023463659446, 49.24980394131238, 24.793309809900055, 46.92870314598884, 88.56187244685816, 35.26958604460215, 78.31945488933673, 172.4014658221612, 14.537043825454475, 100.6483108213725, 170.1806652397389, 135.47257230616182, 62.44301734668929, 59.01141358447619, 129.20930931788033, 90.01125928143307, 130.95219965885772, 186.22805258257142, 176.46391874777834, 143.14242231414372, 51.138425412287276, 8.0]",1.4347025017764303
"[168.3768454583678, 22.134915433587775, 160.47074212803932, -36.26084099957964, -10.936366627923217, 31.80869849677094, -85.91631775701417, -96.18680002114485, -95.02495730807948, -90.87114459052268, -62.28302366615365, -65.0522992334915, -179.06598545526376, -184.87652677341273, -151.4863863304734, -29.85713315275164, -53.606303901470994, -71.6229466378144, -165.92918704531596, -261.58656767051593, -211.08798231040356, -191.91608930286299, -72.16078863948813, 28.614064509159867, 72.25011324419025, 42.761092457479116, -28.600574830950812, 23.634965584290583, 21.907858357120308, -127.02580134825885, 102.20267802381706, 46.85440059263975, 154.77414627254467, -22.98688211203802, 29.943075117720024, 32.57144937396795, 79.98004033518082, -28.325681584962044, 50.305952632752124, 52.466144060543165, 45.00746164928627, 178.34382842656004, 64.77419618561495, 78.78350984835863, 90.21388784520906, 103.95161624029564, 66.60598702336796, 21.26260221632667, 147.9358324832799, -31.57648935591367, -8.572282987378914, -36.326646852893916, -110.46413117649053, -27.741794756463943, 9.080126340201891, 101.95001037066493, 137.15136634393457, 139.58196627468465, 97.00690730053547, 145.21563542500698, 86.47251364331228, 89.82984965823313, 42.20356810405786, 157.88298083033368, 173.98912242490482, 183.61267968126927, 191.61081091497906, 135.41617677470558, 161.65765889754022, 105.96506360017909, 127.21728277872944, 144.45569024225043, 9.0]",1.4499169286023599
"[157.66948494484143, 18.362022804259993, -138.85116973166163, -75.2816365114157, -67.743984961854, -136.94403409642095, -20.8936375086192, -76.27331315570434, -98.7820062485076, -80.76411982615079, -72.2711360006073, -98.11590830885048, -106.90554276531152, -197.06929865089728, -119.47268914434169, -148.47514848982678, -62.12608757426177, -86.45283014237621, -168.44073641582293, -172.57151196421114, -201.53298650594468, -202.10682528236126, -168.76326091796417, -145.27778156208458, 169.9958844367593, -95.9948252637433, -0.6853798830733498, -53.12516071754425, -127.21654511741347, -18.602839811147668, -35.11225566236779, 32.896436225439196, 27.24542022024863, 23.609370401061202, -4.058968932947174, -40.44247208102468, 21.535937084931174, -4.5536509035259405, -2.107389756161627, -20.08707512172984, 64.50832447601944, 69.91734473976472, 130.56182199015322, 166.95013788467304, 132.07067416916942, 41.72613109637057, 5.2056746782319285, -36.15096557072855, 301.1059089597902, 134.14308322125706, 65.62037434602992, 74.25520610911363, 48.539623399161776, 51.34765767526423, 132.31730966316405, 82.3500412410559, 63.00364786437255, 72.02207228272056, 73.9044237935224, 74.24638553249342, 103.94011040266254, -28.188146102908796, 34.34643280284893, 23.20412023043723, 129.23270834585517, 129.81574089518008, 100.19574385542472, 154.8861550327744, 100.25856459514604, 109.1794740001113, -9.253079253076118, 32.057006047115756, 40.0]",1.083015067871981
